331.97078415513687	-668.1560517868747	682.0451358678552
391.2212870049088	-813.3164733263935	741.9464292935178
516.6289390408128	-1141.513872566361	935.3074653033253
492.9033398472076	-1087.4225976784542	910.8111360585992
448.9206638393888	-985.8951195523915	866.0308935021446
405.5439630321484	-896.6430063379603	847.3151916188049
345.46396529461293	-752.7561322464707	799.7512743353474
300.123638598723	-644.6267919440236	788.2668225624438
264.80349589494995	-539.9155940701855	755.4378499887806
243.31292835074004	-464.90563861206454	720.6535747911557
244.13151477604038	-446.9304845433649	658.8115117323028
260.7784974135316	-470.28466061627364	598.1050069354844
