name,mean_generation,estado,federacao,tres_rios,belmiro_braga,jambeiro,juiz_de_fora,pirai,redencao_da_serra,areal,sao_jose_dos_campos,natividade_da serra,carmo,municipio,areias,santa_isabel,alem_paraiba,barra_do_pirai,sao_jose_do_vale_do_rio_preto,simao_pereira,chiador,santa_branca,queluz,sapucaia,igarata,jacarei,rio_claro,itatiaia,resende,petropolis,sao_jose_do_barreiro,paraibuna
paraibuna,33641.492496571795,39949.27233967901,15979.708935871604,0.0,0.0,0.0,0.0,0.0,6571.5821527595435,0.0,0.0,35945.9122537622,0.0,119847.81701903703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35383.586655852334
simplicio,135451.01875113146,160848.08476696862,64339.23390678745,120537.55216571093,0.9216595257147302,0.0,27.93931232402245,0.0,0.0,420.31003927946375,0.0,0.0,0.0,482544.25430090586,0.0,0.0,52826.58387182688,0.0,230.05056051668535,40.726735062996454,135211.56418194182,0.0,0.0,4603.399804392497,0.0,0.0,0.0,0.0,0.0,407.01304980794794,0.0,0.0
sta_branca,17856.374439104533,21204.444646436634,8481.777858574655,0.0,0.0,8800.99832571775,0.0,0.0,208.08284127551724,0.0,0.0,1138.1927988690186,0.0,63613.3339393099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9918.541981936733,0.0,0.0,0.0,10383.546356326335,0.0,0.0,0.0,0.0,0.0,10899.304756426081
jaguari,9086.07399493994,10789.712868991179,4315.885147596472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6420.888124679556,0.0,0.0,32369.138606973538,0.0,2347.114239696546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6879.6979412981045,5392.23982122773,0.0,0.0,0.0,0.0,0.0,0.0
ilha_dos_pombos,70927.3910166407,84226.27683226083,33690.51073290433,31.560596644370122,0.42955401184453024,0.0,12.962424004484943,0.0,0.0,195.08928216527784,0.0,0.0,79932.37373573204,252678.8304967825,0.0,0.0,71280.05956373767,0.0,106.77904162197432,18.90037652115933,0.0,0.0,0.0,12492.882304320145,0.0,0.0,0.0,0.0,0.0,188.9173490515634,0.0,0.0
funil,84860.23122977377,100771.52458535635,40308.609834142546,0.0,0.0,224.49910478583064,0.0,0.0,717.8123984660991,0.0,780.6457617901342,3926.362827078207,0.0,302314.57375606906,4478.885639286897,285.35986551610745,0.0,0.0,0.0,0.0,0.0,253.00585751815916,19757.075458195697,0.0,836.4273353667353,920.4511364236284,0.0,28218.901190095527,122821.42048166736,0.0,9169.22067246887,4114.3846553946305
sobragi,29677.852252821685,35242.44955022575,14096.9798200903,0.0,47622.56073548362,0.0,107.41369986165556,0.0,0.0,0.0,0.0,0.0,0.0,105727.34865067725,0.0,0.0,0.0,0.0,0.0,20992.802293322286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nilo_pecanha,257135.01380805165,305347.82889706135,122139.13155882455,0.0,0.0,2862.737576736973,0.0,304500.8291347013,9153.224688628095,0.0,9954.429299653726,50067.24349520179,0.0,916043.4866911841,605.3929873974964,3638.77755713971,0.0,112226.25551846628,0.0,0.0,0.0,3226.2456172997154,2670.4847820546343,0.0,10665.730654765022,11737.194659625668,0.0,3814.235610537053,16601.2793129114,0.0,1239.3665315797577,52464.83800652763
picada,24155.87468287064,28685.101185908883,11474.040474363554,0.0,0.0,0.0,55935.947312522316,0.0,0.0,0.0,0.0,0.0,0.0,86055.30355772664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pereira_passos,40339.713973255064,47903.410343240386,19161.364137296154,0.0,0.0,681.2573442247759,0.0,32799.98581999053,2178.2339354963624,0.0,2368.9010533843516,11914.726397109811,0.0,143710.23102972115,144.06806950498515,865.93648791645,0.0,16721.44646969159,0.0,0.0,0.0,767.7628555317305,635.5069047560021,0.0,2538.1728794970986,2793.1523377141225,1363.9009173380646,907.6903458602872,3950.6791837535734,0.0,294.93751311391395,12485.291510724868
