name,mean_generation,estado,federacao,tres_rios,belmiro_braga,jambeiro,juiz_de_fora,pirai,redencao_da_serra,areal,sao_jose_dos_campos,natividade_da serra,carmo,municipio,areias,santa_isabel,alem_paraiba,barra_do_pirai,sao_jose_do_vale_do_rio_preto,simao_pereira,chiador,santa_branca,queluz,sapucaia,igarata,jacarei,rio_claro,itatiaia,resende,petropolis,sao_jose_do_barreiro,paraibuna
paraibuna,34019.718842471986,2827.889128780484,1131.1556515121936,0.0,0.0,0.0,0.0,0.0,465.18258381939484,0.0,0.0,2544.503279614131,0.0,8483.667386341453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2504.6979376884187
simplicio,135183.70000829903,11237.145063189857,4494.858025275943,842.0976607898442,0.06438884121207789,0.0,1.9518920974760783,0.0,0.0,29.363637681735597,0.0,0.0,0.0,33711.43518956957,0.0,0.0,3690.5629745016945,0.0,16.071758169451346,2.845245129999672,9446.130260951077,0.0,0.0,321.60203499321534,0.0,0.0,0.0,0.0,0.0,28.434685373651813,0.0,0.0
sta_branca,18082.68184949199,1503.1229287390217,601.2491714956087,0.0,0.0,623.8778048546155,0.0,0.0,14.750402333736835,0.0,0.0,80.68325871449633,0.0,4509.3687862170655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,703.0973044236306,0.0,0.0,0.0,736.060145411141,0.0,0.0,0.0,0.0,0.0,772.6207953034722
jaguari,9120.210412155393,758.117490510417,303.2469962041668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,451.1507999364707,0.0,0.0,2274.352471531251,0.0,164.91526502561888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483.3881496249912,378.8748941825848,0.0,0.0,0.0,0.0,0.0,0.0
ilha_dos_pombos,70897.6505852962,5893.367204902747,2357.346881961099,2.2083154120835182,0.03005617274500401,0.0,0.9069892128345327,0.0,0.0,13.650523575090398,0.0,0.0,5592.920020937701,17680.10161470824,0.0,0.0,4987.511987892414,0.0,7.471398781156326,1.3224716007801764,0.0,0.0,0.0,874.1350756084931,0.0,0.0,0.0,0.0,0.0,13.218669413049534,0.0,0.0
funil,84613.55327936038,7033.501616346832,2813.400646538733,0.0,0.0,15.66925600140232,0.0,0.0,50.10080660800842,0.0,54.48635663633784,274.0464571142523,0.0,21100.504849040495,312.6106259975624,19.917125235591755,0.0,0.0,0.0,0.0,0.0,17.658928106142593,1378.9750898509178,0.0,58.37971628855855,64.24428510377662,0.0,1969.581069143716,857.2507591150942,0.0,639.9796836042134,287.1697262005694
sobragi,29677.852252821685,2466.971468515803,986.7885874063212,0.0,3333.5792514838536,0.0,7.518958990315889,0.0,0.0,0.0,0.0,0.0,0.0,7400.914405547408,0.0,0.0,0.0,0.0,0.0,1469.49616053256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nilo_pecanha,256452.94252131984,21317.65084708471,8527.060338833884,0.0,0.0,199.86007546915124,0.0,21258.518135164748,639.0261517230891,0.0,694.9617063219615,3495.4105276003047,0.0,63952.95254125413,42.26509936955895,254.03877850876282,0.0,7834.999645027448,0.0,0.0,0.0,225.23814190838186,186.43807746046062,0.0,744.6207262995775,819.4242565337436,0.0,266.2882630855621,1159.0070159853083,0.0,86.52553085840503,3662.796956545773
picada,24155.87468287064,2007.957083013622,803.1828332054488,0.0,0.0,0.0,3915.516311876563,0.0,0.0,0.0,0.0,0.0,0.0,6023.871249040866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pereira_passos,40161.5124749184,3338.4257244775927,1335.370289791037,0.0,0.0,47.47735133371787,0.0,2285.8563855758584,151.8028080273673,0.0,165.0905469713877,830.346499742193,0.0,10015.277173432778,10.040215213594625,60.34778372375287,0.0,1165.3305400368142,0.0,0.0,0.0,53.50598733660269,44.2889678150012,0.0,176.8872314803818,194.65694717339383,95.05131003105068,63.257642384276366,275.3258885264766,0.0,20.554423449976305,870.109623894183
