name,mean_generation,estado,federacao,tres_rios,belmiro_braga,jambeiro,juiz_de_fora,pirai,redencao_da_serra,areal,sao_jose_dos_campos,natividade_da serra,carmo,municipio,areias,santa_isabel,alem_paraiba,barra_do_pirai,sao_jose_do_vale_do_rio_preto,simao_pereira,chiador,santa_branca,queluz,sapucaia,igarata,jacarei,rio_claro,itatiaia,resende,petropolis,sao_jose_do_barreiro,paraibuna
paraibuna,34350.75350104693,40791.519782493226,16316.607912997291,0.0,0.0,0.0,0.0,0.0,6710.130314947414,0.0,0.0,36703.75716312454,0.0,122374.55934747968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36129.576097789846
simplicio,135037.33593572906,160356.83642367827,64142.73456947131,120169.41677329103,0.9188446727076764,0.0,27.853982486792912,0.0,0.0,419.0263646198402,0.0,0.0,0.0,481070.5092710348,0.0,0.0,52665.245476991025,0.0,229.3479599424195,40.602350982475336,134798.61268802563,0.0,0.0,4589.3404978692815,0.0,0.0,0.0,0.0,0.0,405.7699856663675,0.0,0.0
sta_branca,18298.33933061702,21729.27795510771,8691.711182043086,0.0,0.0,9018.832706571071,0.0,0.0,213.23312028000228,0.0,0.0,1166.3643215142206,0.0,65187.83386532313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10164.036796461272,0.0,0.0,0.0,10640.550540156542,0.0,0.0,0.0,0.0,0.0,11169.074527476927
jaguari,9136.40754132845,10849.483955327534,4339.793582131014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6456.457510363513,0.0,0.0,32548.451865982603,0.0,2360.1163992132624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6917.808966550607,5422.11086930976,0.0,0.0,0.0,0.0,0.0,0.0
ilha_dos_pombos,70901.85575508964,84195.95370916894,33678.38148366758,31.549234206270114,0.4293993639167616,0.0,12.9577572758411,0.0,0.0,195.01904617077,0.0,0.0,79903.59650255762,252587.86112750683,0.0,0.0,71254.3973345446,0.0,106.74059905815085,18.89357201233751,0.0,0.0,0.0,12488.384619961605,0.0,0.0,0.0,0.0,0.0,188.8493350748695,0.0,0.0
funil,84502.73120815206,100346.99330968058,40138.79732387223,0.0,0.0,223.55333273628628,0.0,0.0,714.7883912927374,0.0,777.3570496021694,3909.8218069179566,0.0,301040.9799290417,4460.0169455574305,284.15769865168124,0.0,0.0,0.0,0.0,0.0,251.93999193869527,19673.84265525456,0.0,832.9036260137765,916.5734507703547,0.0,28100.02032400073,122303.99718642655,0.0,9130.59248891153,4097.051535016005
sobragi,29677.852252821685,35242.44955022575,14096.9798200903,0.0,47622.56073548362,0.0,107.41369986165556,0.0,0.0,0.0,0.0,0.0,0.0,105727.34865067725,0.0,0.0,0.0,0.0,0.0,20992.802293322286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nilo_pecanha,256517.63003719755,304614.6856691721,121845.87426766884,0.0,0.0,2855.864114838816,0.0,303769.7195618147,9131.247703502457,0.0,9930.528614147282,49947.03153679299,0.0,913844.0570075163,603.9394327070133,3630.040815393589,0.0,111956.79914302085,0.0,0.0,0.0,3218.499368916767,2664.0729210624777,0.0,10640.12212750522,11709.013536444916,0.0,3805.0775922287517,16561.419473244216,0.0,1236.3907999926612,52338.86939942886
picada,24155.87468287064,28685.101185908883,11474.040474363554,0.0,0.0,0.0,55935.947312522316,0.0,0.0,0.0,0.0,0.0,0.0,86055.30355772664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pereira_passos,40037.53595723925,47544.57394922161,19017.829579688645,0.0,0.0,676.1541599828022,0.0,32554.286640095437,2161.917151260287,0.0,2351.1560138205105,11825.475184608977,0.0,142633.72184766483,142.9888798150655,859.4499032547993,0.0,16596.18892516671,0.0,0.0,0.0,762.011673046673,630.7464293651544,0.0,2519.159853139498,2772.2293030986575,1353.684164846547,900.8909900678635,3921.085310121918,0.0,292.72818578401547,12391.766290873502
