1925.4341380361302	-5424.991526238158	4092.270735199661
2396.827845661834	-6356.828722038803	4451.678439035972
3351.6845518424375	-8507.305585810165	5611.825845319715
3174.2655911924644	-8160.91842692596	5464.85999972332
2841.778047439877	-7511.028868931892	5196.184181010301
2508.368112111581	-6958.182037778548	5083.891146503007
2034.4233412672202	-6049.92069249766	4798.507040320103
1663.20745891231	-5390.095851077124	4729.600855618606
1361.382969227281	-4729.791278470237	4532.627098999768
1169.3879635400097	-4245.016707351226	4323.921448380997
1176.8554514442997	-4073.3105476224455	3952.8690638465973
1326.004641797716	-4147.765549213401	3588.630041446587
