name,mean_generation,estado,federacao,tres_rios,belmiro_braga,jambeiro,juiz_de_fora,pirai,redencao_da_serra,areal,sao_jose_dos_campos,natividade_da serra,carmo,municipio,areias,santa_isabel,alem_paraiba,barra_do_pirai,sao_jose_do_vale_do_rio_preto,simao_pereira,chiador,santa_branca,queluz,sapucaia,igarata,jacarei,rio_claro,itatiaia,resende,petropolis,sao_jose_do_barreiro,paraibuna
paraibuna,34222.263349968984,40638.93772808817,16255.575091235267,0.0,0.0,0.0,0.0,0.0,6685.030846375523,0.0,0.0,36566.46552255327,0.0,121916.8131842645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35994.43220084314
simplicio,135113.7577224883,160447.58729545487,64179.03491818195,120237.42434675206,0.9193646752029564,0.0,27.86974591322051,0.0,0.0,419.2635045431183,0.0,0.0,0.0,481342.7618863646,0.0,0.0,52695.05036118529,0.0,229.4777550155149,40.625329103209175,134874.89937394773,0.0,0.0,4591.937746981635,0.0,0.0,0.0,0.0,0.0,405.9996233965776,0.0,0.0
sta_branca,18157.935526437373,21562.548437644382,8625.019375057753,0.0,0.0,8949.630884570557,0.0,0.0,211.59697501438717,0.0,0.0,1157.414766866603,0.0,64687.64531293315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10086.047783018,0.0,0.0,0.0,10558.905219922262,0.0,0.0,0.0,0.0,0.0,11083.373824014738
jaguari,9185.721087026663,10908.043790844162,4363.217516337665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6491.306088543246,0.0,0.0,32724.131372532487,0.0,2372.8550721959678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6955.147678408671,5451.376585722363,0.0,0.0,0.0,0.0,0.0,0.0
ilha_dos_pombos,70894.11276293588,84186.75890598635,33674.70356239454,31.54578880317996,0.42935247042053043,0.0,12.956342195631299,0.0,0.0,194.9977486895087,0.0,0.0,79894.87045562714,252560.27671795906,0.0,0.0,71246.61584231698,0.0,106.72894221768888,18.891508698503337,0.0,0.0,0.0,12487.020798618769,0.0,0.0,0.0,0.0,0.0,188.82871137039584,0.0,0.0
funil,84685.391394174,100563.90228058163,40225.56091223266,0.0,0.0,224.03656319238658,0.0,0.0,716.3334701162638,0.0,779.0373761579589,3918.273235272445,0.0,301691.7068417449,4469.657669748106,284.7719308469393,0.0,0.0,0.0,0.0,0.0,252.4845826890289,19716.36941986674,0.0,834.7040214458635,918.5547059869239,0.0,28160.761022747603,122568.36817843947,0.0,9150.329078471068,4105.907677117308
sobragi,29677.852252821685,35242.44955022575,14096.9798200903,0.0,47622.56073548362,0.0,107.41369986165556,0.0,0.0,0.0,0.0,0.0,0.0,105727.34865067725,0.0,0.0,0.0,0.0,0.0,20992.802293322286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nilo_pecanha,255110.77970955713,302944.0509050991,121177.62036203964,0.0,0.0,2840.201357604255,0.0,302103.7189464542,9081.16810927895,0.0,9876.065428001248,49673.1010561784,0.0,908832.1527152972,600.6271754221802,3610.1321482593103,0.0,111342.7810752058,0.0,0.0,0.0,3200.84776777335,2649.4620272174375,0.0,10581.767232759606,11644.796392665345,0.0,3784.2089499582453,16470.589699053857,0.0,1229.6099140090776,52051.82107626979
picada,24155.87468287064,28685.101185908883,11474.040474363554,0.0,0.0,0.0,55935.947312522316,0.0,0.0,0.0,0.0,0.0,0.0,86055.30355772664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pereira_passos,40093.97496034342,47611.59526540781,19044.638106163122,0.0,0.0,677.1073022234965,0.0,32600.17686387685,2164.964702661583,0.0,2354.470326212365,11842.144992445434,0.0,142834.7857962234,143.190444412856,860.6614287545074,0.0,16619.58378041617,0.0,0.0,0.0,763.0858445248184,631.6355624956972,0.0,2522.7109925233767,2776.1371824049697,1355.5923887907834,902.1609330893136,3926.6126768965873,0.0,293.1408307330899,12409.234372248531
