name,mean_generation,estado,federacao,tres_rios,belmiro_braga,jambeiro,juiz_de_fora,pirai,redencao_da_serra,areal,sao_jose_dos_campos,natividade_da serra,carmo,municipio,areias,santa_isabel,alem_paraiba,barra_do_pirai,sao_jose_do_vale_do_rio_preto,simao_pereira,chiador,santa_branca,queluz,sapucaia,igarata,jacarei,rio_claro,itatiaia,resende,petropolis,sao_jose_do_barreiro,paraibuna
paraibuna,34268.28753213617,2848.5514011088194,1139.4205604435278,0.0,0.0,0.0,0.0,0.0,468.58148978478533,0.0,0.0,2563.0949631312287,0.0,8545.654203326458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2522.998779246184
simplicio,135096.41718173225,11229.889678231493,4491.955871292597,841.5539512740187,0.06434726785626646,0.0,1.9506318371088105,0.0,0.0,29.344678729620902,0.0,0.0,0.0,33689.66903469448,0.0,0.0,3688.1801223677653,0.0,16.06138126394542,2.843408066528214,9440.031264184136,0.0,0.0,321.39438914063015,0.0,0.0,0.0,0.0,0.0,28.416326209700856,0.0,0.0
sta_branca,18136.805387247983,1507.6219478149887,603.0487791259956,0.0,0.0,625.7451425762669,0.0,0.0,14.79455197726156,0.0,0.0,80.92475294835266,0.0,4522.865843444966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,705.2017551803738,0.0,0.0,0.0,738.2632577261409,0.0,0.0,0.0,0.0,0.0,774.9333378308322
jaguari,9198.76064230518,764.6469783916182,305.85879135664726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,455.0364558112562,0.0,0.0,2293.9409351748545,0.0,166.33564146843761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,487.55145822082324,382.1380546570793,0.0,0.0,0.0,0.0,0.0,0.0
ilha_dos_pombos,70903.83636780718,5893.8813980739715,2357.5525592295885,2.208508086435094,0.030058795130177254,0.0,0.9070683471635842,0.0,0.0,13.651714576051633,0.0,0.0,5593.408000251052,17681.644194221913,0.0,0.0,4987.947145675123,0.0,7.47205065674785,1.3225869857277992,0.0,0.0,0.0,874.2113434314504,0.0,0.0,0.0,0.0,0.0,13.219822734963568,0.0,0.0
funil,84711.20996254729,7041.619328136744,2816.6477312546976,0.0,0.0,15.687340664081022,0.0,0.0,50.15863042474583,0.0,54.54924203308363,274.3627476729592,0.0,21124.85798441023,312.97142536930266,19.94011257407055,0.0,0.0,0.0,0.0,0.0,17.679309147720986,1380.5666331469145,0.0,58.44709520407709,64.31843260797415,0.0,1971.8542599863847,858.240154578942,0.0,640.7183157829313,287.5011629726413
sobragi,29677.852252821685,2466.971468515803,986.7885874063212,0.0,3333.5792514838536,0.0,7.518958990315889,0.0,0.0,0.0,0.0,0.0,0.0,7400.914405547408,0.0,0.0,0.0,0.0,0.0,1469.49616053256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nilo_pecanha,252623.27091740753,20999.309395009503,8399.723758003802,0.0,0.0,196.8755183482426,0.0,20941.05972566833,629.4834251575408,0.0,684.5836810735813,3443.212746947216,0.0,62997.928185028504,41.633944783065274,250.2451581791123,0.0,7717.9977679492395,0.0,0.0,0.0,221.87460820233835,183.65395416626615,0.0,733.5011313237586,807.1876029943,0.0,262.3117183457445,1141.6992938971318,0.0,85.23342492550343,3608.099555309234
picada,24155.87468287064,2007.957083013622,803.1828332054488,0.0,0.0,0.0,3915.516311876563,0.0,0.0,0.0,0.0,0.0,0.0,6023.871249040866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pereira_passos,40034.03491732991,3327.829152503049,1331.1316610012198,0.0,0.0,47.32665240790991,0.0,2278.6007975495545,151.32096732939834,0.0,164.56652936318622,827.7108782922938,0.0,9983.487457509147,10.008346341278346,60.156232469805765,0.0,1161.631638230764,0.0,0.0,0.0,53.3361527820328,44.14838920883696,0.0,176.3257697512751,194.0390821911227,94.74960553583496,63.056854882685386,274.45197044801387,0.0,20.489181193458226,867.3477894200071
