name,mean_generation,estado,federacao,tres_rios,belmiro_braga,jambeiro,juiz_de_fora,pirai,redencao_da_serra,areal,sao_jose_dos_campos,natividade_da serra,carmo,municipio,areias,santa_isabel,alem_paraiba,barra_do_pirai,sao_jose_do_vale_do_rio_preto,simao_pereira,chiador,santa_branca,queluz,sapucaia,igarata,jacarei,rio_claro,itatiaia,resende,petropolis,sao_jose_do_barreiro,paraibuna
paraibuna,33284.892739361305,39525.81012799155,15810.324051196621,0.0,0.0,0.0,0.0,0.0,6501.923394296266,0.0,0.0,35564.885651458295,0.0,118577.43038397466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35008.52070382897
simplicio,135580.75251106624,161002.14360689116,64400.85744275647,120653.00194231633,0.9225422828674863,0.0,27.96607234451699,0.0,0.0,420.7126084313004,0.0,0.0,0.0,483006.4308206735,0.0,0.0,52877.180695781324,0.0,230.27090086160197,40.765742761264846,135341.06859445726,0.0,0.0,4607.808899064602,0.0,0.0,0.0,0.0,0.0,407.4028832236059,0.0,0.0
sta_branca,17669.61824688126,20982.671668171493,8393.068667268597,0.0,0.0,8708.950472404651,0.0,0.0,205.90654511662214,0.0,0.0,1126.2886716422047,0.0,62948.015004514484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9814.80596658433,0.0,0.0,0.0,10274.946954701185,0.0,0.0,0.0,0.0,0.0,10785.311142485421
jaguari,9070.557699456753,10771.287268104894,4308.514907241958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6409.923169137427,0.0,0.0,32313.86180431468,0.0,2343.106070921318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6867.9494758826,5383.031489177059,0.0,0.0,0.0,0.0,0.0,0.0
ilha_dos_pombos,70916.89197318141,84213.80921815292,33685.52368726117,31.55592487975252,0.4294904270125799,0.0,12.960505238673734,0.0,0.0,195.06040402916514,0.0,0.0,79920.54172762309,252641.42765445876,0.0,0.0,71269.50831643514,0.0,106.76323562964242,18.897578788553517,0.0,0.0,0.0,12491.033042527699,0.0,0.0,0.0,0.0,0.0,188.88938451727734,0.0,0.0
funil,84867.42742673142,100780.07006924356,40312.02802769743,0.0,0.0,224.51814244047102,0.0,0.0,717.8732693749236,0.0,780.7119610047084,3926.6957849292685,0.0,302340.2102077307,4479.265451393746,285.38406419865055,0.0,0.0,0.0,0.0,0.0,253.02731256200897,19758.750869684023,0.0,836.4982648911879,920.5291912152736,0.0,28221.294169326782,122831.8358095494,0.0,9169.998227714135,4114.733557606075
sobragi,29677.852252821685,35242.44955022575,14096.9798200903,0.0,47622.56073548362,0.0,107.41369986165556,0.0,0.0,0.0,0.0,0.0,0.0,105727.34865067725,0.0,0.0,0.0,0.0,0.0,20992.802293322286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nilo_pecanha,257397.88532908403,305659.9888282873,122263.99553131493,0.0,0.0,2865.664180041473,0.0,304812.12317017635,9162.582115532417,0.0,9964.605805498872,50118.42770483768,0.0,916979.9664848619,606.0118862905827,3642.4975133486214,0.0,112340.98546539576,0.0,0.0,0.0,3229.543838261862,2673.214843535396,0.0,10676.634330614601,11749.193703113116,0.0,3818.134939149166,16618.250955471623,0.0,1240.6335475354929,52518.47329937727
picada,24155.87468287064,28685.101185908883,11474.040474363554,0.0,0.0,0.0,55935.947312522316,0.0,0.0,0.0,0.0,0.0,0.0,86055.30355772664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pereira_passos,40453.32417938665,48038.32246302164,19215.328985208656,0.0,0.0,683.1759941030906,0.0,32892.36161503441,2184.368575086981,0.0,2375.5726757255206,11948.282275142921,0.0,144114.96738906493,144.4738136578637,868.3752563954301,0.0,16768.539688584995,0.0,0.0,0.0,769.9251340331339,637.296706004847,0.0,2545.3212282491113,2801.0187944038007,1367.742121181616,910.2467072505838,3961.805625471122,0.0,295.7681563773497,12520.454292074453
