134.135174643484	-70.65199103069877	220.93499797091619
151.25345070951414	-156.44810902447887	283.28457306471506
185.32173824265632	-290.51632258900804	380.60081939571455
175.0773007654921	-254.09241077868222	356.1195555942302
157.96950164565936	-188.900383019804	311.42654185954973
139.83664196481664	-111.31938110376083	258.05778485990584
126.0822792021637	-32.02213945903438	198.81792529986086
120.02289702748374	28.802045844029834	150.5350476076032
120.68091811478787	61.27703452429768	120.79054953956334
123.07475980486791	75.69119735164125	105.41541882745813
123.98924832257279	58.1409303554955	118.46128098246655
125.53618879540969	14.932580096370884	151.8175213340079
