148.3167295134393	34.17682496599006	73.36665956344464
147.86776077219164	5.154546927038716	101.94134911979776
151.2228535123244	-37.820290141969295	141.15712975606775
149.27887748186106	-24.06943720267259	129.6075117911739
146.7441518461189	-0.3171783917532309	108.88684102874737
144.93675370657147	28.171868256060947	83.03879584102702
146.62276529110764	53.09097466454456	57.21562156566805
150.3500218186458	70.90295694836414	36.377121534206935
154.98119811096765	77.82964791691009	25.13048280393843
158.52148165976385	79.49628650807038	20.03954848105166
157.8818961971275	72.55537352066318	27.311202699428367
154.4695335413971	58.16586278536731	44.22440681175468
