354.04106248428263	-760.7277674415175	675.3260788965226
578.0818619502356	-1401.5296679009484	1091.5986482787982
925.9374976403295	-2297.020779521389	1638.9966142926307
794.5368516920071	-1954.3514337469494	1427.880145437476
593.7873674236379	-1419.5411657286206	1094.102871821475
394.16365399575153	-859.5976569928555	734.2136828879062
259.62247561675156	-455.5923593621865	465.06498553973034
187.75727813054328	-209.7104913235188	291.17459057049945
161.981010883348	-104.21534919201102	211.39908022360655
153.41642608508226	-60.92017410824482	176.60628544734175
165.42166998451881	-117.23519186161762	221.02678747327994
211.59300758997836	-303.9967037318489	361.47603837101474
