469.1454118192401	-1068.0454197432018	939.0932422562544
725.6283721630349	-1705.6436590095627	1304.84922769949
1086.9270785452352	-2575.739394287593	1806.8112607502744
971.0270084611187	-2307.661038704887	1658.9761496293968
770.0669581411034	-1833.0027607515624	1393.7515429874247
530.6104026231079	-1248.4048661173265	1062.8965566848492
323.8280467086389	-698.1459177095592	732.3599521716737
185.79468961164804	-283.5049178682448	465.6271552195122
131.00460384188247	-82.01424524857904	321.67017974212854
113.74586855129041	0.75736667025933	256.5062205591499
149.89871433231747	-130.31013455042975	349.58339455609564
252.31703195939312	-461.45206370356664	566.0724071951211
