name,mean_generation,estado,federacao,tres_rios,belmiro_braga,jambeiro,juiz_de_fora,pirai,redencao_da_serra,areal,sao_jose_dos_campos,natividade_da serra,carmo,municipio,areias,santa_isabel,alem_paraiba,barra_do_pirai,sao_jose_do_vale_do_rio_preto,simao_pereira,chiador,santa_branca,queluz,sapucaia,igarata,jacarei,rio_claro,itatiaia,resende,petropolis,sao_jose_do_barreiro,paraibuna
paraibuna,33744.56219267576,40071.66760380247,16028.667041520988,0.0,0.0,0.0,0.0,0.0,6591.715949602124,0.0,0.0,36056.042155179406,0.0,120215.00281140741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35491.99372263329
simplicio,135363.87138871234,160744.5972740959,64297.83890963836,120459.99992697142,0.9210665423805695,0.0,27.921336546510457,0.0,0.0,420.0396174571755,0.0,0.0,0.0,482233.7918222877,0.0,0.0,52792.59595876068,0.0,229.90254908231657,40.70053202980109,135124.57088136967,0.0,0.0,4600.438038915852,0.0,0.0,0.0,0.0,0.0,406.7511830897205,0.0,0.0
sta_branca,18004.256280461184,21380.054333047658,8552.021733219064,0.0,0.0,8873.885901111202,0.0,0.0,209.80612915948763,0.0,0.0,1147.6190151196718,0.0,64140.16299914297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.6847627607,0.0,0.0,0.0,10469.540182241126,0.0,0.0,0.0,0.0,0.0,10989.569959050743
jaguari,9066.966012029692,10767.02213928526,4306.8088557141045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6407.385018649018,0.0,0.0,32301.066417855778,0.0,2342.1782663811737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6865.229959773498,5380.899959103631,0.0,0.0,0.0,0.0,0.0,0.0
ilha_dos_pombos,70916.06074939092,84212.82213990172,33685.12885596069,31.555555009686856,0.4294853929134988,0.0,12.960353327330875,0.0,0.0,195.05811770719166,0.0,0.0,79919.60497117785,252638.46641970516,0.0,0.0,71268.67295959419,0.0,106.76198424737036,18.897357288193948,0.0,0.0,0.0,12490.886633914126,0.0,0.0,0.0,0.0,0.0,188.88717052642392,0.0,0.0
funil,84680.41515140366,100557.99299229185,40223.19719691674,0.0,0.0,224.02339846220676,0.0,0.0,716.2913772689246,0.0,778.9915987334573,3918.042991560534,0.0,301673.97897687554,4469.395025845789,284.75519721391544,0.0,0.0,0.0,0.0,0.0,252.4697463098312,19715.21085592593,0.0,834.6549729643756,918.5007303113134,0.0,28159.106253475835,122561.16587416976,0.0,9149.791391177268,4105.666407719391
sobragi,29677.852252821685,35242.44955022575,14096.9798200903,0.0,47622.56073548362,0.0,107.41369986165556,0.0,0.0,0.0,0.0,0.0,0.0,105727.34865067725,0.0,0.0,0.0,0.0,0.0,20992.802293322286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nilo_pecanha,257430.2880632615,305698.46707512304,122279.38683004922,0.0,0.0,2866.0249264188146,0.0,304850.4946827804,9163.735554350647,0.0,9965.8602076968,50124.73690232094,0.0,917095.4012253692,606.0881745710196,3642.956051997905,0.0,112355.12759824435,0.0,0.0,0.0,3229.9503919146705,2673.5513632774428,0.0,10677.97836708049,11750.672759554762,0.0,3818.615588053211,16620.34295699493,0.0,1240.7897256602705,52525.08462847794
picada,24155.87468287064,28685.101185908883,11474.040474363554,0.0,0.0,0.0,55935.947312522316,0.0,0.0,0.0,0.0,0.0,0.0,86055.30355772664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pereira_passos,40290.98958697426,47845.550134531935,19138.220053812776,0.0,0.0,680.4344864816932,0.0,32760.36830608953,2175.6029522486024,0.0,2366.0397725616217,11900.335176294819,0.0,143536.65040359582,143.89405666310077,864.8905651823461,0.0,16701.24944455891,0.0,0.0,0.0,766.8355119722353,634.7393067524076,0.0,2535.107143435855,2789.778624317589,1362.2535274931795,906.5939906639076,3945.907349755238,0.0,294.5812723798526,12470.211131949744
