name,mean_generation,estado,federacao,tres_rios,belmiro_braga,jambeiro,juiz_de_fora,pirai,redencao_da_serra,areal,sao_jose_dos_campos,natividade_da serra,carmo,municipio,areias,santa_isabel,alem_paraiba,barra_do_pirai,sao_jose_do_vale_do_rio_preto,simao_pereira,chiador,santa_branca,queluz,sapucaia,igarata,jacarei,rio_claro,itatiaia,resende,petropolis,sao_jose_do_barreiro,paraibuna
paraibuna,33477.03828469947,2782.7788074156433,1113.1115229662573,0.0,0.0,0.0,0.0,0.0,457.76201855187696,0.0,0.0,2503.913512678401,0.0,8348.33642224693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2464.7431432302274
simplicio,135525.78750700972,11265.581086520184,4506.232434608074,844.2286209753697,0.06455177962576064,0.0,1.9568314347285558,0.0,0.0,29.437943484631766,0.0,0.0,0.0,33796.74325956055,0.0,0.0,3699.90208459192,0.0,16.112428365279193,2.8524451311069106,9470.034053148402,0.0,0.0,322.4158611847187,0.0,0.0,0.0,0.0,0.0,28.506640427371316,0.0,0.0
sta_branca,17805.00446034097,1480.0409957658433,592.0163983063374,0.0,0.0,614.2975467135276,0.0,0.0,14.523895378460496,0.0,0.0,79.4442878132488,0.0,4440.12298729753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,692.3005528446076,0.0,0.0,0.0,724.7572169441654,0.0,0.0,0.0,0.0,0.0,760.7564420493844
jaguari,9051.055503420375,752.3689887218187,300.9475954887275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447.72990381835547,0.0,0.0,2257.106966165456,0.0,163.66477851418293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479.72281057466057,376.0020373574544,0.0,0.0,0.0,0.0,0.0,0.0
ilha_dos_pombos,70918.21912065828,5895.07696440472,2358.0307857618877,2.2089560794860215,0.030064892518464073,0.0,0.9072523448218864,0.0,0.0,13.654483808956362,0.0,0.0,5594.5426159359595,17685.23089321416,0.0,0.0,4988.958944397247,0.0,7.473566352701585,1.3228552708124193,0.0,0.0,0.0,874.3886760884168,0.0,0.0,0.0,0.0,0.0,13.222504359158712,0.0,0.0
funil,84812.20331602957,7050.014400644958,2820.0057602579836,0.0,0.0,15.706043231800038,0.0,0.0,50.218429928198944,0.0,54.61427605733229,274.6898450426031,0.0,21150.043201934874,313.3445523002738,19.96388532904076,0.0,0.0,0.0,0.0,0.0,17.700386555526485,1382.2125552633483,0.0,58.516776278737304,64.39511353606707,0.0,1974.2051197413377,859.2633550661313,0.0,641.4821850674929,287.8439240616577
sobragi,29677.852252821685,2466.971468515803,986.7885874063212,0.0,3333.5792514838536,0.0,7.518958990315889,0.0,0.0,0.0,0.0,0.0,0.0,7400.914405547408,0.0,0.0,0.0,0.0,0.0,1469.49616053256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nilo_pecanha,257540.67923012745,21408.068961004345,8563.227584401739,0.0,0.0,200.70777539637973,0.0,21348.68543963445,641.7365600977541,0.0,697.9093635090851,3510.23619622334,0.0,64224.20688301303,42.44436539643189,255.11627562042747,0.0,7868.231537957211,0.0,0.0,0.0,226.1934820685245,187.22884842522114,0.0,747.7790105842965,822.8998175281159,0.0,267.41771598259294,1163.9229060689167,0.0,86.89252604761377,3678.3325891939044
picada,24155.87468287064,2007.957083013622,803.1828332054488,0.0,0.0,0.0,3915.516311876563,0.0,0.0,0.0,0.0,0.0,0.0,6023.871249040866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pereira_passos,40407.82012176097,3358.9000476213805,1343.5600190485522,0.0,0.0,47.76852649034647,0.0,2299.8753772087766,152.73380365290964,0.0,166.1030353373542,835.4389546775789,0.0,10076.700142864142,10.101791126219872,60.717892309938314,0.0,1172.4774278261993,0.0,0.0,0.0,53.834135681142676,44.56058884646538,0.0,177.97206805792948,195.85076413010776,95.634252830271,63.645596922846345,277.0144422571197,0.0,20.680482240101078,875.4459431896847
