name,mean_generation,estado,federacao,tres_rios,belmiro_braga,jambeiro,juiz_de_fora,pirai,redencao_da_serra,areal,sao_jose_dos_campos,natividade_da serra,carmo,municipio,areias,santa_isabel,alem_paraiba,barra_do_pirai,sao_jose_do_vale_do_rio_preto,simao_pereira,chiador,santa_branca,queluz,sapucaia,igarata,jacarei,rio_claro,itatiaia,resende,petropolis,sao_jose_do_barreiro,paraibuna
paraibuna,34122.51698531938,40520.48892006677,16208.195568026707,0.0,0.0,0.0,0.0,0.0,6665.54623433577,0.0,0.0,36459.88659857445,0.0,121561.4667602003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35889.520561219986
simplicio,135148.09726552514,160488.3655028111,64195.34620112444,120267.98302765613,0.9195983343311075,0.0,27.876829087838285,0.0,0.0,419.37006154664414,0.0,0.0,0.0,481465.0965084333,0.0,0.0,52708.44295702606,0.0,229.536077434913,40.63565414531177,134909.17821046084,0.0,0.0,4593.1048009259775,0.0,0.0,0.0,0.0,0.0,406.10280934725773,0.0,0.0
sta_branca,18214.927284569214,21630.22615042594,8652.090460170377,0.0,0.0,8977.720817922289,0.0,0.0,212.2611079828015,0.0,0.0,1161.047509275862,0.0,64890.678451277825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10117.704553410153,0.0,0.0,0.0,10592.046133521975,0.0,0.0,0.0,0.0,0.0,11118.160871217506
jaguari,9088.765394083375,10792.908905474009,4317.163562189604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6422.790065254603,0.0,0.0,32378.726716422025,0.0,2347.8094818063705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6881.735786593731,5393.837064398337,0.0,0.0,0.0,0.0,0.0,0.0
ilha_dos_pombos,70895.72504065833,84188.67348578176,33675.469394312706,31.546506219204257,0.42936223477748703,0.0,12.956636849461814,0.0,0.0,195.002183338789,0.0,0.0,79896.68742906477,252566.0204573453,0.0,0.0,71248.23613668341,0.0,106.73136945302863,18.891938330209427,0.0,0.0,0.0,12487.30477911685,0.0,0.0,0.0,0.0,0.0,188.83300572309787,0.0,0.0
funil,84489.55706444054,100331.34901402314,40132.53960560926,0.0,0.0,223.5184803274878,0.0,0.0,714.6769543621723,0.0,777.235858093443,3909.212257929015,0.0,300994.04704206943,4459.321620053077,284.11339790180904,0.0,0.0,0.0,0.0,0.0,251.90071399331973,19670.775464090533,0.0,832.7737746834105,916.430555148048,0.0,28095.639474994405,122284.92975023377,0.0,9129.169011399024,4096.412796540407
sobragi,29677.852252821685,35242.44955022575,14096.9798200903,0.0,47622.56073548362,0.0,107.41369986165556,0.0,0.0,0.0,0.0,0.0,0.0,105727.34865067725,0.0,0.0,0.0,0.0,0.0,20992.802293322286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nilo_pecanha,257620.3324033548,305924.14472898387,122369.65789159355,0.0,0.0,2868.1407295744184,0.0,305075.5463327823,9170.500555040031,0.0,9973.21736578757,50161.74079420413,0.0,917772.4341869516,606.5356107606043,3645.6454137824076,0.0,112438.07221304142,0.0,0.0,0.0,3232.334857998221,2675.5250754943004,0.0,10685.861236526698,11759.347530759978,0.0,3821.434628054142,16632.612694690328,0.0,1241.7057214678414,52563.8605437817
picada,24155.87468287064,28685.101185908883,11474.040474363554,0.0,0.0,0.0,55935.947312522316,0.0,0.0,0.0,0.0,0.0,0.0,86055.30355772664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pereira_passos,40127.79794291519,47651.76005721179,19060.704022884715,0.0,0.0,677.6785049666762,0.0,32627.67813345649,2166.7910509714984,0.0,2356.4565400733754,11852.134938917143,0.0,142955.28017163536,143.3112388192627,861.3874764096414,0.0,16633.60393913356,0.0,0.0,0.0,763.7295781343112,632.1684056134758,0.0,2524.8391329738593,2778.479111326465,1356.735956565888,902.9219894212686,3929.9251384888375,0.0,293.38812218320845,12419.702711152737
