name,mean_generation,estado,federacao,tres_rios,belmiro_braga,jambeiro,juiz_de_fora,pirai,redencao_da_serra,areal,sao_jose_dos_campos,natividade_da serra,carmo,municipio,areias,santa_isabel,alem_paraiba,barra_do_pirai,sao_jose_do_vale_do_rio_preto,simao_pereira,chiador,santa_branca,queluz,sapucaia,igarata,jacarei,rio_claro,itatiaia,resende,petropolis,sao_jose_do_barreiro,paraibuna
paraibuna,34122.51698531938,2836.434224404674,1134.5736897618697,0.0,0.0,0.0,0.0,0.0,466.5882364035039,0.0,0.0,2552.1920619002112,0.0,8509.30267321402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2512.266439285399
simplicio,135148.09726552514,11234.185585196778,4493.674234078711,841.8758811935929,0.06437188340317754,0.0,1.95137803614868,0.0,0.0,29.355904308265092,0.0,0.0,0.0,33702.55675559033,0.0,0.0,3689.5910069918245,0.0,16.067525420443914,2.844495790171824,9443.64247473226,0.0,0.0,321.51733606481844,0.0,0.0,0.0,0.0,0.0,28.427196654308045,0.0,0.0
sta_branca,18214.927284569214,1514.115830529816,605.6463322119265,0.0,0.0,628.4404572545603,0.0,0.0,14.858277558796107,0.0,0.0,81.27332564931037,0.0,4542.3474915894485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,708.2393187387107,0.0,0.0,0.0,741.4432293465384,0.0,0.0,0.0,0.0,0.0,778.2712609852255
jaguari,9088.765394083375,755.5036233831806,302.20144935327227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,449.59530456782227,0.0,0.0,2266.510870149542,0.0,164.34666372644594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481.7215050615612,377.56859450788363,0.0,0.0,0.0,0.0,0.0,0.0
ilha_dos_pombos,70895.72504065833,5893.207144004724,2357.2828576018896,2.2082554353442987,0.030055356434424096,0.0,0.9069645794623271,0.0,0.0,13.650152833715232,0.0,0.0,5592.768120034534,17679.621432014173,0.0,0.0,4987.3765295678395,0.0,7.471195861712006,1.3224356831146602,0.0,0.0,0.0,874.1113345381797,0.0,0.0,0.0,0.0,0.0,13.218310400616852,0.0,0.0
funil,84489.55706444054,7023.19443098162,2809.2777723926483,0.0,0.0,15.646293622924144,0.0,0.0,50.02738680535205,0.0,54.406510066541,273.644858055031,0.0,21069.58329294486,312.1525134037154,19.88793785312663,0.0,0.0,0.0,0.0,0.0,17.63304997953238,1376.9542824863372,0.0,58.29416422783873,64.15013886036336,0.0,1966.6947632496083,855.9945082516364,0.0,639.0418307979317,286.74889575782845
sobragi,29677.852252821685,2466.971468515803,986.7885874063212,0.0,3333.5792514838536,0.0,7.518958990315889,0.0,0.0,0.0,0.0,0.0,0.0,7400.914405547408,0.0,0.0,0.0,0.0,0.0,1469.49616053256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nilo_pecanha,257620.3324033548,21414.69013102887,8565.876052411548,0.0,0.0,200.76985107020928,0.0,21355.288243294763,641.9350388528022,0.0,698.1252156051299,3511.3218555942894,0.0,64244.070393086615,42.4574927532423,255.19517896476853,0.0,7870.6650549129,0.0,0.0,0.0,226.2634400598755,187.28675528460104,0.0,748.0102865568689,823.1543271531986,0.0,267.50042396378996,1164.282888628323,0.0,86.9194005027489,3679.4702380647195
picada,24155.87468287064,2007.957083013622,803.1828332054488,0.0,0.0,0.0,3915.516311876563,0.0,0.0,0.0,0.0,0.0,0.0,6023.871249040866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pereira_passos,40127.79794291519,3335.6232040048253,1334.2492816019303,0.0,0.0,47.43749534766734,0.0,2283.9374693419545,151.67537356800491,0.0,164.9519578051363,829.6494457242001,0.0,10006.869612014476,10.031786717348393,60.2971233486749,0.0,1164.3522757393496,0.0,0.0,0.0,53.46107046940178,44.251788392943304,0.0,176.73873930817018,194.49353779285258,94.97151695961217,63.20453925948881,275.0947596942187,0.0,20.537168552824596,869.3791897806916
