name,mean_generation,estado,federacao,tres_rios,belmiro_braga,jambeiro,juiz_de_fora,pirai,redencao_da_serra,areal,sao_jose_dos_campos,natividade_da serra,carmo,municipio,areias,santa_isabel,alem_paraiba,barra_do_pirai,sao_jose_do_vale_do_rio_preto,simao_pereira,chiador,santa_branca,queluz,sapucaia,igarata,jacarei,rio_claro,itatiaia,resende,petropolis,sao_jose_do_barreiro,paraibuna
paraibuna,34378.85106980927,40824.88564539851,16329.954258159407,0.0,0.0,0.0,0.0,0.0,6715.618938302438,0.0,0.0,36733.77939657266,0.0,122474.65693619553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36159.128673652005
simplicio,135084.91761511023,160413.3396679434,64165.33586717736,120211.75960107791,0.9191684362973156,0.0,27.863797100321765,0.0,0.0,419.1740125128872,0.0,0.0,0.0,481240.01900383015,0.0,0.0,52683.80257312634,0.0,229.428772859981,40.616657603923265,134846.11025101814,0.0,0.0,4590.957595293689,0.0,0.0,0.0,0.0,0.0,405.91296254921764,0.0,0.0
sta_branca,18233.371354942286,21652.128483993965,8660.851393597586,0.0,0.0,8986.811478124697,0.0,0.0,212.47603932740356,0.0,0.0,1162.2231627183937,0.0,64956.3854519819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10127.949538299834,0.0,0.0,0.0,10602.771427190703,0.0,0.0,0.0,0.0,0.0,11129.418898127204
jaguari,9202.511948028374,10927.982938283694,4371.193175313478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6503.171745819323,0.0,0.0,32783.948814851086,0.0,2377.192486680577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6967.861205937769,5461.341323999484,0.0,0.0,0.0,0.0,0.0,0.0
ilha_dos_pombos,70894.62994617468,84187.37306108244,33674.94922443298,31.546018934464325,0.42935560261152045,0.0,12.956436714100589,0.0,0.0,194.99917122747834,0.0,0.0,79895.45330075006,252562.11918324733,0.0,0.0,71247.13559711889,0.0,106.72972082141013,18.8916465149069,0.0,0.0,0.0,12487.111893317724,0.0,0.0,0.0,0.0,0.0,188.83008890430833,0.0,0.0
funil,84674.8159127562,100551.34389639799,40220.5375585592,0.0,0.0,224.00858558642713,0.0,0.0,716.2440146484737,0.0,778.9400902487873,3917.783922710889,0.0,301654.031689194,4469.099500495391,284.7363686299689,0.0,0.0,0.0,0.0,0.0,252.45305250455965,19713.907246698574,0.0,834.599783905919,918.4399972034552,0.0,28157.244316973392,122553.06188441707,0.0,9149.186388645312,4105.3949328336985
sobragi,29677.852252821685,35242.44955022575,14096.9798200903,0.0,47622.56073548362,0.0,107.41369986165556,0.0,0.0,0.0,0.0,0.0,0.0,105727.34865067725,0.0,0.0,0.0,0.0,0.0,20992.802293322286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nilo_pecanha,254720.46285863308,302480.5496446268,120992.21985785072,0.0,0.0,2835.855878941408,0.0,301641.50338517583,9067.274016120045,0.0,9860.955150176978,49597.101725997396,0.0,907441.6489338804,599.708222064125,3604.608683460479,0.0,111172.42777327214,0.0,0.0,0.0,3195.9505038379457,2645.4083777547075,0.0,10565.577238482594,11626.979974782842,0.0,3778.4191494556253,16445.38986739047,0.0,1227.728623574987,51972.182329093055
picada,24155.87468287064,28685.101185908883,11474.040474363554,0.0,0.0,0.0,55935.947312522316,0.0,0.0,0.0,0.0,0.0,0.0,86055.30355772664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pereira_passos,40057.30062604266,47568.04449342566,19027.217797370264,0.0,0.0,676.4879458343187,0.0,32570.357176860234,2162.984389177243,0.0,2352.3166701598,11831.312871541468,0.0,142704.13348027697,143.05946677264285,859.874173687153,0.0,16604.381691521136,0.0,0.0,0.0,762.3878427579705,631.0577995326055,0.0,2520.4034451580806,2773.5978237309305,1354.352415740188,901.3357180367796,3923.020967515701,0.0,292.8726920705068,12397.883529379136
