name,mean_generation,estado,federacao,tres_rios,belmiro_braga,jambeiro,juiz_de_fora,pirai,redencao_da_serra,areal,sao_jose_dos_campos,natividade_da serra,carmo,municipio,areias,santa_isabel,alem_paraiba,barra_do_pirai,sao_jose_do_vale_do_rio_preto,simao_pereira,chiador,santa_branca,queluz,sapucaia,igarata,jacarei,rio_claro,itatiaia,resende,petropolis,sao_jose_do_barreiro,paraibuna
paraibuna,34005.752403676466,2826.7281685556063,1130.6912674222426,0.0,0.0,0.0,0.0,0.0,464.9916079881206,0.0,0.0,2543.4586604776737,0.0,8480.184505666819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2503.6696602176385
simplicio,135175.09281345585,11236.429590118518,4494.5718360474075,842.044044128642,0.0643847415513791,0.0,1.9517678198035864,0.0,0.0,29.36176808835403,0.0,0.0,0.0,33709.28877035555,0.0,0.0,3690.327995028573,0.0,16.07073487482316,2.845063972218009,9445.528822436927,0.0,0.0,321.5815584758765,0.0,0.0,0.0,0.0,0.0,28.43287492699811,0.0,0.0
sta_branca,18159.072563745875,1509.4729068613758,603.7891627445504,0.0,0.0,626.513391296752,0.0,0.0,14.812715754897754,0.0,0.0,81.02410703626805,0.0,4528.418720584127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,706.0675555026435,0.0,0.0,0.0,739.1696487862364,0.0,0.0,0.0,0.0,0.0,775.8847500028849
jaguari,9104.048494770992,756.7740311278387,302.7096124511355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.3513159742629,0.0,0.0,2270.3220933835164,0.0,164.62301881984953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,482.5315378818647,378.2034902936306,0.0,0.0,0.0,0.0,0.0,0.0
ilha_dos_pombos,70898.15607825686,5893.409224005101,2357.3636896020407,2.2083311571453996,0.030056387042426014,0.0,0.906995679574385,0.0,0.0,13.650620901920263,0.0,0.0,5592.959897882518,17680.227672015302,0.0,0.0,4987.54754834019,0.0,7.471452051461602,1.3224810298667447,0.0,0.0,0.0,874.1413081017242,0.0,0.0,0.0,0.0,0.0,13.218763660803617,0.0,0.0
funil,84522.7098608801,7025.950257185659,2810.3801028742637,0.0,0.0,15.652433060808983,0.0,0.0,50.04701701562641,0.0,54.42785859783758,273.75223336377974,0.0,21077.85077155698,312.2749987036097,19.89574166673575,0.0,0.0,0.0,0.0,0.0,17.63996899931295,1377.4945845854363,0.0,58.31703823295142,64.1753106871441,0.0,1967.4664731911703,856.3303913201654,0.0,639.2925839616233,286.8614129504927
sobragi,29677.852252821685,2466.971468515803,986.7885874063212,0.0,3333.5792514838536,0.0,7.518958990315889,0.0,0.0,0.0,0.0,0.0,0.0,7400.914405547408,0.0,0.0,0.0,0.0,0.0,1469.49616053256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nilo_pecanha,257240.46688179852,21383.113809549504,8553.245523819802,0.0,0.0,200.47381254142516,0.0,21323.799510899902,640.9884948201003,0.0,697.0958182098877,3506.144352345287,0.0,64149.34142864851,42.394888464682374,254.81888937282622,0.0,7859.059626652687,0.0,0.0,0.0,225.92981080450718,187.01059780777044,0.0,746.9073327838432,821.9405722259834,0.0,267.10599008072813,1162.5661338885013,0.0,86.79123638193857,3674.0447971921217
picada,24155.87468287064,2007.957083013622,803.1828332054488,0.0,0.0,0.0,3915.516311876563,0.0,0.0,0.0,0.0,0.0,0.0,6023.871249040866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pereira_passos,40128.85970500086,3335.711462978197,1334.284585191279,0.0,0.0,47.4387505208037,0.0,2283.9979012204853,151.6793868248802,0.0,164.956322353996,829.6713978464451,0.0,10007.13438893459,10.032052153563036,60.298718781335765,0.0,1164.3830839362633,0.0,0.0,0.0,53.46248502341655,44.252959273817595,0.0,176.743415729556,194.4986839976015,94.97402985992306,63.2062116209656,275.10203856823574,0.0,20.537711956351185,869.4021931327095
