name,mean_generation,estado,federacao,tres_rios,belmiro_braga,jambeiro,juiz_de_fora,pirai,redencao_da_serra,areal,sao_jose_dos_campos,natividade_da serra,carmo,municipio,areias,santa_isabel,alem_paraiba,barra_do_pirai,sao_jose_do_vale_do_rio_preto,simao_pereira,chiador,santa_branca,queluz,sapucaia,igarata,jacarei,rio_claro,itatiaia,resende,petropolis,sao_jose_do_barreiro,paraibuna
paraibuna,34378.85106980927,2857.741995177896,1143.0967980711584,0.0,0.0,0.0,0.0,0.0,470.09332568117077,0.0,0.0,2571.364557760087,0.0,8573.225985533689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2531.1390071556407
simplicio,135084.91761511023,11228.93377675604,4491.573510702416,841.4823172075455,0.06434179054081211,0.0,1.950465797022524,0.0,0.0,29.342180875902113,0.0,0.0,0.0,33686.80133026812,0.0,0.0,3687.866180118845,0.0,16.060014100198675,2.8431660322746297,9439.227717571272,0.0,0.0,321.36703167055833,0.0,0.0,0.0,0.0,0.0,28.41390737844524,0.0,0.0
sta_branca,18233.371354942286,1515.6489938795776,606.259597551831,0.0,0.0,629.0768034687287,0.0,0.0,14.873322752918249,0.0,0.0,81.35562139028755,0.0,4546.946981638733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,708.9564676809883,0.0,0.0,0.0,742.1939999033491,0.0,0.0,0.0,0.0,0.0,779.0593228689042
jaguari,9202.511948028374,764.9588056798586,305.98352227194346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,455.22202220735267,0.0,0.0,2294.876417039576,0.0,166.4034740676404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,487.7502844156439,382.2938926799639,0.0,0.0,0.0,0.0,0.0,0.0
ilha_dos_pombos,70894.62994617468,5893.116114275771,2357.2464457103083,2.208221325412503,0.030054892182806433,0.0,0.9069505699870412,0.0,0.0,13.649941985923485,0.0,0.0,5592.681731052504,17679.348342827314,0.0,0.0,4987.299491798322,0.0,7.471080457498709,1.3224152560434832,0.0,0.0,0.0,874.0978325322407,0.0,0.0,0.0,0.0,0.0,13.218106223301584,0.0,0.0
funil,84674.8159127562,7038.594072747859,2815.437629099144,0.0,0.0,15.680600991049898,0.0,0.0,50.13708102539315,0.0,54.52580631741511,274.2448745897622,0.0,21115.782218243578,312.83696503467735,19.931545804097823,0.0,0.0,0.0,0.0,0.0,17.671713675319175,1379.9735072689002,0.0,58.42198487341433,64.29079980424186,0.0,1971.0071021881374,857.8714331909194,0.0,640.4430472051719,287.37764529835886
sobragi,29677.852252821685,2466.971468515803,986.7885874063212,0.0,3333.5792514838536,0.0,7.518958990315889,0.0,0.0,0.0,0.0,0.0,0.0,7400.914405547408,0.0,0.0,0.0,0.0,0.0,1469.49616053256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nilo_pecanha,254720.46285863308,21173.638475123877,8469.45539004955,0.0,0.0,198.50991152589853,0.0,21114.90523696231,634.7091811284032,0.0,690.2668605123886,3471.797120819818,0.0,63520.915425371626,41.97957554448875,252.3226078422335,0.0,7782.069944129049,0.0,0.0,0.0,223.7165352686562,185.17858644282953,0.0,739.5904066937816,813.8885982347989,0.0,264.4893404618938,1151.1772907173329,0.0,85.94100365024909,3638.0527630365136
picada,24155.87468287064,2007.957083013622,803.1828332054488,0.0,0.0,0.0,3915.516311876563,0.0,0.0,0.0,0.0,0.0,0.0,6023.871249040866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pereira_passos,40057.30062604266,3329.7631145397963,1331.9052458159185,0.0,0.0,47.35415620840231,0.0,2279.9250023802165,151.40890724240703,0.0,164.662166911186,828.1919010079029,0.0,9989.289343619388,10.014162674085,60.19119215810071,0.0,1162.3067184064796,0.0,0.0,0.0,53.36714899305794,44.17404596728239,0.0,176.42824116106564,194.15184766116514,94.80466910181316,63.09350026257457,274.6114677260991,0.0,20.501088444935476,867.8518470565396
