115.6313774601478	32.5169870865303	110.02482532285751
124.59961300569589	-34.645050259527565	167.14864336782134
141.2444103767161	-123.51800263435413	238.8673445496978
133.57446684473237	-91.71325759176631	215.0587402003511
121.92740432855813	-37.481737491921024	173.0862315368415
109.8406122150472	28.7315163825903	119.92224208453746
105.84473156922532	82.45905692547485	70.9898348603594
107.48434437518969	120.00895087002644	32.36007039203833
113.52559987683236	132.8110012391361	13.661278887476236
118.88107747669874	134.91268285762862	6.221266576608301
119.39198701225367	119.06356086202436	21.46490249325457
118.04543140078576	85.30400876309712	55.87868863735346
