name,mean_generation,estado,federacao,tres_rios,belmiro_braga,jambeiro,juiz_de_fora,pirai,redencao_da_serra,areal,sao_jose_dos_campos,natividade_da serra,carmo,municipio,areias,santa_isabel,alem_paraiba,barra_do_pirai,sao_jose_do_vale_do_rio_preto,simao_pereira,chiador,santa_branca,queluz,sapucaia,igarata,jacarei,rio_claro,itatiaia,resende,petropolis,sao_jose_do_barreiro,paraibuna
paraibuna,33542.64372384647,39831.88942206769,15932.755768827075,0.0,0.0,0.0,0.0,0.0,6552.272877740603,0.0,0.0,35840.29240615471,0.0,119495.66826620307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35279.619089136686
simplicio,135375.1085567592,160757.94141115155,64303.17656446062,120469.99985714641,0.9211430042858983,0.0,27.923654423117025,0.0,0.0,420.0744868482418,0.0,0.0,0.0,482273.82423345465,0.0,0.0,52796.97851125664,0.0,229.92163433417832,40.703910765303576,135135.7881839976,0.0,0.0,4600.819942113522,0.0,0.0,0.0,0.0,0.0,406.7849493476647,0.0,0.0
sta_branca,17784.84993653089,21119.50929963043,8447.803719852172,0.0,0.0,8765.74553520615,0.0,0.0,207.24935619336364,0.0,0.0,1133.6337169540623,0.0,63358.52789889129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9878.81282057012,0.0,0.0,0.0,10341.954599241526,0.0,0.0,0.0,0.0,0.0,10855.647106114116
jaguari,9087.698481675157,10791.64194698925,4316.6567787957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6422.03610648035,0.0,0.0,32374.92584096775,0.0,2347.5338770394237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6880.927953078128,5393.20389240606,0.0,0.0,0.0,0.0,0.0,0.0
ilha_dos_pombos,70889.6792123109,84181.4940646192,33672.59762584768,31.543816003941593,0.42932561972955796,0.0,12.955531936544896,0.0,0.0,194.98555399016237,0.0,0.0,79889.87401884227,252544.4821938576,0.0,0.0,71242.16024698073,0.0,106.7222676413379,18.89032726810055,0.0,0.0,0.0,12486.23988978575,0.0,0.0,0.0,0.0,0.0,188.81690246809518,0.0,0.0
funil,84712.90088839609,100596.56980497036,40238.62792198815,0.0,0.0,224.1093400012224,0.0,0.0,716.5661663479614,0.0,779.2904413424659,3919.546060645887,0.0,301789.7094149111,4471.109608740374,284.8644371417946,0.0,0.0,0.0,0.0,0.0,252.56660065050144,19722.774153218117,0.0,834.9751695751582,918.8530924613916,0.0,28169.90886135225,122608.18370932038,0.0,9153.301502885366,4107.241454309106
sobragi,29677.852252821685,35242.44955022575,14096.9798200903,0.0,47622.56073548362,0.0,107.41369986165556,0.0,0.0,0.0,0.0,0.0,0.0,105727.34865067725,0.0,0.0,0.0,0.0,0.0,20992.802293322286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nilo_pecanha,256553.68662247888,304657.5028641937,121863.00114567748,0.0,0.0,2856.2655403002695,0.0,303812.4179868613,9132.53120831068,0.0,9931.92446733606,49954.052182515836,0.0,913972.5085925811,604.0243235336479,3630.551060542104,0.0,111972.53599461871,0.0,0.0,0.0,3218.951767050012,2664.4473880044193,0.0,10641.61772245064,11710.65937671358,0.0,3805.6124408654186,16563.74737652919,0.0,1236.5645893353842,52346.22624623802
picada,24155.87468287064,28685.101185908883,11474.040474363554,0.0,0.0,0.0,55935.947312522316,0.0,0.0,0.0,0.0,0.0,0.0,86055.30355772664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pereira_passos,40322.99093567997,47883.55173611996,19153.420694447985,0.0,0.0,680.9749254606436,0.0,32786.38841581226,2177.3309373250117,0.0,2367.919013170738,11909.78708550815,0.0,143650.65520835988,144.00834533982868,865.5775094558027,0.0,16714.514507362655,0.0,0.0,0.0,767.4445754593845,635.2434520737518,0.0,2537.1206667703536,2791.994421930993,1363.3355051414271,907.31405812135,3949.0414092150413,0.0,294.8152452387035,12480.115668397173
