550.3593477522395	-1489.382468954932	1266.0805874045413
943.5877414677173	-2593.2748689899586	1973.9312501239629
1559.617945661925	-4159.467823551136	2922.8383105488447
1335.0341654013173	-3579.9048584629368	2568.6575335166362
987.953076542419	-2667.198692397949	2004.5858212988473
639.6010897379751	-1707.0597428657923	1395.4174275519438
392.5258068161192	-987.4376226572938	925.28057194996
254.17030364618586	-538.3351677792909	616.5098846273122
198.36143727094586	-333.27921625299365	467.96610602705175
176.73008403483226	-243.65522173173912	400.1645429095652
198.95591788216427	-341.2892833138967	474.96826257614305
285.49902261418595	-671.1048217108803	715.7650910908926
