name,mean_generation,estado,federacao,tres_rios,belmiro_braga,jambeiro,juiz_de_fora,pirai,redencao_da_serra,areal,sao_jose_dos_campos,natividade_da serra,carmo,municipio,areias,santa_isabel,alem_paraiba,barra_do_pirai,sao_jose_do_vale_do_rio_preto,simao_pereira,chiador,santa_branca,queluz,sapucaia,igarata,jacarei,rio_claro,itatiaia,resende,petropolis,sao_jose_do_barreiro,paraibuna
paraibuna,33931.4067321913,40293.54549447717,16117.418197790868,0.0,0.0,0.0,0.0,0.0,6628.214456359694,0.0,0.0,36255.68542080457,0.0,120880.6364834315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35688.51383706622
simplicio,135187.34357579018,160534.97049625084,64213.98819850034,120302.90822950771,0.9198653809435173,0.0,27.88492437519877,0.0,0.0,419.49184444913664,0.0,0.0,0.0,481604.9114887525,0.0,0.0,52723.74921695671,0.0,229.6027335277053,40.647454529650716,134948.35513986478,0.0,0.0,4594.438614865976,0.0,0.0,0.0,0.0,0.0,406.2207395081525,0.0,0.0
sta_branca,18004.902174232535,21380.821331901134,8552.328532760454,0.0,0.0,8874.204247370104,0.0,0.0,209.8136558503936,0.0,0.0,1147.6601853830916,0.0,64142.4639957034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10001.043532370333,0.0,0.0,0.0,10469.915771806574,0.0,0.0,0.0,0.0,0.0,10989.964204426713
jaguari,9160.365366710415,10877.933872968619,4351.173549187448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6473.387871768657,0.0,0.0,32633.801618905854,0.0,2366.3051836252635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6935.9491007879105,5436.328928740775,0.0,0.0,0.0,0.0,0.0,0.0
ilha_dos_pombos,70897.07398416422,84190.27535619501,33676.110142478006,31.547106459270548,0.42937040431659457,0.0,12.956883377318412,0.0,0.0,195.00589367433741,0.0,0.0,79898.2076352209,252570.82606858504,0.0,0.0,71249.59178747036,0.0,106.73340024667121,18.89229778993016,0.0,0.0,0.0,12487.542376922334,0.0,0.0,0.0,0.0,0.0,188.83659867678617,0.0,0.0
funil,84681.45666350881,100559.22978791672,40223.69191516669,0.0,0.0,224.02615379921022,0.0,0.0,716.3001871707055,0.0,779.0011798057566,3918.091180851965,0.0,301677.68936375016,4469.449996396109,284.75869951116294,0.0,0.0,0.0,0.0,0.0,252.47285151776504,19715.453339748492,0.0,834.665238658709,918.5120272520229,0.0,28159.452591527923,122562.67329401,0.0,9149.903927452351,4105.716904652546
sobragi,29677.852252821685,35242.44955022575,14096.9798200903,0.0,47622.56073548362,0.0,107.41369986165556,0.0,0.0,0.0,0.0,0.0,0.0,105727.34865067725,0.0,0.0,0.0,0.0,0.0,20992.802293322286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nilo_pecanha,255751.070390523,303704.3960887461,121481.75843549844,0.0,0.0,2847.329846895892,0.0,302861.95502000145,9103.960510757539,0.0,9900.852905289968,49797.77326225749,0.0,911113.1882662382,602.134661635015,3619.19305103346,0.0,111622.2351429502,0.0,0.0,0.0,3208.8814267164535,2656.111788734892,0.0,10608.325918186383,11674.023125539814,0.0,3793.7067600007867,16511.9284661037,0.0,1232.6960547439367,52182.46352109468
picada,24155.87468287064,28685.101185908883,11474.040474363554,0.0,0.0,0.0,55935.947312522316,0.0,0.0,0.0,0.0,0.0,0.0,86055.30355772664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pereira_passos,40169.644326250476,47701.45263742244,19080.581054968974,0.0,0.0,678.3852069525979,0.0,32661.703183334765,2169.0506409209747,0.0,2358.9139184680016,11864.49467474668,0.0,143104.35791226733,143.46068776346885,862.2857552184944,0.0,16650.949923771805,0.0,0.0,0.0,764.5260165717398,632.8276484025117,0.0,2527.4721054177667,2781.376586591544,1358.1507985416176,903.8635815750403,3934.0233736837554,0.0,293.6940754738516,12432.654322434786
