171.00727332421678	-176.9403625665214	293.4666382548275
222.25174756218192	-348.46971296058655	407.7653964860971
301.2745160531828	-587.0394273255677	564.6285190490071
274.9965170581036	-512.8552997288746	518.4300471705701
230.63384042350572	-382.298487225708	435.54736411909096
179.81605579361917	-222.52186543673946	332.15518335255837
140.39563618372185	-74.65910102548969	228.86248626179093
117.9626836477692	35.47375122354893	145.50848613787696
113.41003047641716	86.6865627746487	100.52193121534268
114.82596673418017	106.1528333978835	80.15819392379358
120.77714653109209	69.59255332645216	109.24481079834197
135.8319131095253	-18.581362894379467	176.89762724670072
